subject;trial;setSize;setSize.f;target;error;sdt;rTime
8;252;18;18;Absent;No;CR;855
8;253;12;12;Present;No;H;577
8;254;12;12;Absent;No;CR;656
8;255;18;18;Absent;No;CR;687
8;256;3;3;Absent;No;CR;653
8;257;12;12;Present;No;H;609
8;258;6;6;Absent;No;CR;521
8;259;12;12;Absent;No;CR;721
8;260;12;12;Present;No;H;625
8;261;18;18;Present;Yes;M;1024
8;262;18;18;Present;No;H;568
8;263;18;18;Present;No;H;472
8;264;12;12;Present;No;H;825
8;265;3;3;Absent;No;CR;709
8;266;12;12;Absent;No;CR;1200
8;267;3;3;Absent;No;CR;573
8;268;12;12;Absent;No;CR;809
8;269;18;18;Present;No;H;552
8;270;3;3;Absent;No;CR;500
8;271;6;6;Present;No;H;744
8;272;3;3;Present;No;H;605
8;273;6;6;Present;No;H;440
8;274;3;3;Absent;No;CR;526
8;275;18;18;Present;No;H;472
8;276;18;18;Present;No;H;560
8;277;12;12;Absent;No;CR;1008
8;278;3;3;Present;No;H;646
8;279;12;12;Present;No;H;400
8;280;3;3;Present;No;H;469
8;281;3;3;Present;No;H;518
8;282;3;3;Present;No;H;750
8;283;3;3;Present;No;H;421
8;284;6;6;Present;No;H;401
8;285;18;18;Present;No;H;503
8;286;12;12;Absent;No;CR;801
8;287;6;6;Present;No;H;649
8;288;12;12;Present;No;H;657
8;289;18;18;Absent;No;CR;1049
8;290;12;12;Present;No;H;713
8;291;6;6;Present;No;H;449
8;292;3;3;Absent;No;CR;582
8;293;3;3;Present;Yes;M;781
8;294;18;18;Absent;No;CR;984
8;295;18;18;Present;No;H;896
8;296;18;18;Present;No;H;440
8;297;6;6;Absent;No;CR;809
8;298;18;18;Absent;No;CR;758
8;299;18;18;Absent;No;CR;1016
8;300;12;12;Present;No;H;505
8;301;3;3;Present;No;H;454
8;302;18;18;Present;No;H;560
8;303;18;18;Absent;No;CR;1128
8;304;3;3;Absent;No;CR;1837
8;305;6;6;Present;No;H;385
8;306;6;6;Present;No;H;361
8;307;6;6;Present;No;H;625
8;308;18;18;Absent;No;CR;1991
8;309;3;3;Absent;No;CR;469
8;310;6;6;Absent;No;CR;561
8;311;12;12;Present;No;H;648
8;312;12;12;Absent;No;CR;641
8;313;18;18;Absent;No;CR;847
8;314;12;12;Absent;No;CR;648
8;315;6;6;Present;No;H;705
8;316;12;12;Present;No;H;1081
8;317;3;3;Absent;No;CR;653
8;318;3;3;Absent;No;CR;661
8;319;3;3;Absent;No;CR;645
8;320;6;6;Present;No;H;544
8;321;6;6;Present;No;H;553
8;322;18;18;Present;No;H;488
8;323;3;3;Present;No;H;509
8;324;12;12;Absent;No;CR;2545
8;325;12;12;Present;No;H;464
8;326;3;3;Absent;No;CR;493
8;327;12;12;Absent;No;CR;760
8;328;3;3;Absent;Yes;FA;556
8;329;3;3;Absent;No;CR;661
8;330;18;18;Absent;No;CR;1015
8;331;3;3;Absent;No;CR;572
8;332;6;6;Present;No;H;609
8;333;12;12;Absent;No;CR;609
8;334;18;18;Absent;No;CR;576
8;335;18;18;Absent;No;CR;856
8;336;18;18;Present;No;H;504
8;337;3;3;Absent;No;CR;525
8;338;12;12;Absent;No;CR;1696
8;339;12;12;Present;No;H;585
8;340;3;3;Absent;No;CR;476
8;341;12;12;Present;No;H;561
8;342;12;12;Absent;No;CR;577
8;343;18;18;Present;No;H;576
8;344;6;6;Absent;No;CR;513
8;345;18;18;Absent;No;CR;694
8;346;3;3;Present;Yes;M;933
8;347;3;3;Absent;No;CR;493
8;348;12;12;Present;No;H;680
8;349;12;12;Present;No;H;473
8;350;3;3;Absent;No;CR;573
8;351;3;3;Present;No;H;413
8;352;6;6;Absent;No;CR;649
8;353;6;6;Absent;No;CR;585
8;354;18;18;Present;No;H;456
8;355;12;12;Absent;No;CR;744
8;356;3;3;Absent;No;CR;558
8;357;3;3;Absent;No;CR;677
8;358;18;18;Present;No;H;480
8;359;6;6;Present;No;H;361
8;360;6;6;Present;No;H;353
8;361;12;12;Present;Yes;M;647
8;362;3;3;Absent;No;CR;477
8;363;6;6;Absent;No;CR;969
8;364;18;18;Present;No;H;720
8;365;3;3;Absent;No;CR;901
8;366;6;6;Absent;No;CR;617
8;367;3;3;Present;No;H;637
8;368;3;3;Absent;No;CR;468
8;369;12;12;Present;No;H;592
8;370;12;12;Present;No;H;937
8;371;18;18;Absent;No;CR;2440
8;372;3;3;Present;No;H;605
8;373;18;18;Present;No;H;496
8;374;3;3;Present;No;H;1349
8;375;3;3;Present;No;H;517
8;376;6;6;Present;No;H;425
8;377;18;18;Absent;No;CR;488
8;378;18;18;Present;No;H;408
8;379;6;6;Present;No;H;672
8;380;12;12;Present;No;H;416
8;381;12;12;Present;No;H;417
8;382;3;3;Present;No;H;589
8;383;6;6;Absent;No;CR;905
8;384;6;6;Absent;No;CR;528
8;385;6;6;Absent;No;CR;2368
8;386;6;6;Present;No;H;489
8;387;3;3;Absent;No;CR;493
8;388;18;18;Present;Yes;M;760
8;389;3;3;Absent;No;CR;557
8;390;18;18;Present;No;H;1183
8;391;3;3;Present;No;H;406
8;392;12;12;Present;No;H;873
8;393;12;12;Absent;No;CR;801
8;394;12;12;Absent;No;CR;632
8;395;6;6;Absent;No;CR;608
8;396;18;18;Absent;No;CR;936
8;397;3;3;Absent;No;CR;557
8;398;12;12;Absent;No;CR;736
8;399;6;6;Present;No;H;458
8;400;3;3;Present;No;H;438
8;401;18;18;Absent;No;CR;1184
8;402;12;12;Present;No;H;1560
8;403;18;18;Absent;No;CR;984
8;404;12;12;Absent;No;CR;665
8;405;12;12;Absent;No;CR;560
8;406;18;18;Absent;Yes;FA;1416
8;407;12;12;Present;No;H;361
8;408;3;3;Present;No;H;429
8;409;18;18;Absent;No;CR;1864
8;410;18;18;Present;No;H;464
8;411;18;18;Present;No;H;704
8;412;6;6;Present;No;H;577
8;413;6;6;Absent;No;CR;729
8;414;18;18;Absent;No;CR;879
8;415;3;3;Present;No;H;549
8;416;6;6;Absent;No;CR;753
8;417;12;12;Absent;No;CR;897
8;418;18;18;Absent;No;CR;2488
8;419;6;6;Absent;No;CR;481
8;420;6;6;Present;No;H;449
8;421;3;3;Present;No;H;382
8;422;6;6;Present;No;H;442
8;423;18;18;Present;No;H;808
8;424;6;6;Present;Yes;M;681
8;425;18;18;Absent;No;CR;766
8;426;12;12;Present;No;H;472
8;427;18;18;Absent;No;CR;1472
8;428;12;12;Absent;No;CR;784
8;429;12;12;Present;No;H;681
8;430;6;6;Present;No;H;681
8;431;12;12;Absent;No;CR;648
8;432;18;18;Absent;No;CR;1775
8;433;12;12;Present;No;H;568
8;434;3;3;Present;No;H;382
8;435;12;12;Present;No;H;632
8;436;3;3;Present;No;H;653
8;437;3;3;Present;No;H;677
8;438;18;18;Absent;No;CR;1224
8;439;12;12;Present;No;H;1743
8;440;3;3;Present;No;H;366
8;441;3;3;Present;No;H;365
8;442;6;6;Present;No;H;521
8;443;3;3;Absent;Yes;FA;1934
8;444;12;12;Absent;No;CR;833
8;445;6;6;Present;No;H;569
8;446;3;3;Present;No;H;373
8;447;12;12;Present;No;H;1016
8;448;18;18;Present;No;H;424
8;449;3;3;Present;No;H;436
8;450;3;3;Present;No;H;357
8;451;12;12;Present;No;H;689
8;452;18;18;Present;Yes;M;799
8;453;12;12;Present;No;H;737
8;454;12;12;Absent;No;CR;880
8;455;12;12;Present;No;H;849
8;456;18;18;Absent;No;CR;808
8;457;3;3;Absent;No;CR;565
8;458;6;6;Present;No;H;441
8;459;18;18;Present;Yes;M;728
8;460;12;12;Present;Yes;M;761
8;461;3;3;Present;No;H;541
8;462;6;6;Absent;No;CR;929
8;463;3;3;Absent;No;CR;1437
8;464;18;18;Absent;No;CR;1056
8;465;3;3;Absent;No;CR;541
8;466;12;12;Present;No;H;1033
8;467;6;6;Absent;No;CR;800
8;468;12;12;Absent;No;CR;672
8;469;12;12;Absent;No;CR;791
8;470;6;6;Present;No;H;657
8;471;6;6;Absent;No;CR;785
8;472;12;12;Present;No;H;552
8;473;3;3;Present;No;H;493
8;474;3;3;Present;No;H;2037
8;475;3;3;Absent;No;CR;533
8;476;12;12;Absent;No;CR;1057
8;477;18;18;Absent;No;CR;568
8;478;3;3;Absent;No;CR;725
8;479;18;18;Absent;No;CR;736
8;480;3;3;Absent;No;CR;629
8;481;6;6;Absent;No;CR;1833
8;482;6;6;Present;No;H;520
8;483;12;12;Absent;No;CR;657
8;484;18;18;Present;No;H;512
8;485;3;3;Absent;No;CR;3653
8;486;18;18;Absent;No;CR;1207
8;487;3;3;Present;No;H;541
8;488;18;18;Absent;No;CR;1705
8;489;3;3;Present;No;H;574
8;490;3;3;Absent;No;CR;444
8;491;18;18;Present;Yes;M;576
8;492;6;6;Absent;No;CR;753
8;493;3;3;Present;No;H;750
8;494;3;3;Present;No;H;533
8;495;6;6;Present;No;H;401
8;496;12;12;Present;No;H;528
8;497;18;18;Absent;No;CR;3208
8;498;18;18;Present;No;H;648
8;499;12;12;Absent;No;CR;672
8;500;12;12;Absent;No;CR;745
8;501;12;12;Absent;No;CR;553
8;502;12;12;Absent;No;CR;537
8;503;12;12;Absent;No;CR;752
8;504;18;18;Absent;No;CR;2377
8;505;6;6;Absent;No;CR;649
8;506;18;18;Present;Yes;M;1056
8;507;3;3;Present;No;H;501
8;508;6;6;Present;No;H;472
8;509;12;12;Absent;No;CR;872
8;510;6;6;Absent;No;CR;545
8;511;18;18;Absent;No;CR;640
8;512;6;6;Present;Yes;M;513
8;513;12;12;Absent;No;CR;1192
8;514;6;6;Absent;No;CR;1505
8;515;12;12;Present;No;H;513
8;516;18;18;Absent;No;CR;752
8;517;3;3;Present;No;H;603
8;518;3;3;Present;No;H;2013
8;519;3;3;Present;No;H;437
8;520;6;6;Absent;No;CR;649
8;521;3;3;Present;No;H;517
8;522;12;12;Present;No;H;1721
8;523;12;12;Absent;No;CR;1073
8;524;6;6;Absent;No;CR;1217
8;525;3;3;Absent;No;CR;508
8;526;18;18;Absent;No;CR;712
8;527;6;6;Absent;No;CR;537
8;528;18;18;Present;No;H;464
8;529;18;18;Present;No;H;448
8;530;6;6;Present;No;H;649
8;531;3;3;Present;No;H;1316
8;532;18;18;Present;No;H;759
8;533;12;12;Absent;No;CR;888
8;534;12;12;Present;No;H;609
8;535;3;3;Absent;No;CR;1893
8;536;3;3;Present;No;H;509
8;537;3;3;Present;No;H;430
8;538;12;12;Absent;No;CR;600
8;539;12;12;Absent;No;CR;744
8;540;6;6;Absent;No;CR;1601
8;541;3;3;Present;No;H;557
8;542;3;3;Present;No;H;429
8;543;6;6;Absent;No;CR;825
8;544;6;6;Present;No;H;1977
8;545;6;6;Absent;No;CR;513
8;546;3;3;Absent;No;CR;948
8;547;12;12;Present;No;H;688
8;548;18;18;Present;No;H;704
8;549;18;18;Absent;No;CR;2832
8;550;18;18;Present;Yes;M;688
8;551;3;3;Absent;No;CR;861
8;552;6;6;Present;No;H;922
8;553;18;18;Present;No;H;2825
8;554;12;12;Present;No;H;568
8;555;12;12;Present;Yes;M;2857
8;556;18;18;Absent;Yes;FA;424
8;557;18;18;Present;No;H;375
8;558;18;18;Absent;No;CR;960
8;559;12;12;Present;No;H;472
8;560;12;12;Present;No;H;537
8;561;12;12;Absent;No;CR;848
8;562;3;3;Present;No;H;453
8;563;18;18;Present;Yes;M;1713
8;564;12;12;Absent;No;CR;848
8;565;3;3;Present;No;H;708
8;566;12;12;Present;No;H;1880
8;567;3;3;Absent;No;CR;461
8;568;3;3;Present;No;H;661
8;569;12;12;Absent;No;CR;1296
8;570;3;3;Absent;No;CR;469
8;571;12;12;Present;No;H;760
8;572;12;12;Absent;No;CR;1353
8;573;12;12;Absent;No;CR;961
8;574;12;12;Absent;No;CR;2913
8;575;3;3;Absent;No;CR;468
8;576;3;3;Absent;No;CR;845
8;577;12;12;Absent;No;CR;721
8;578;6;6;Present;No;H;3129
8;579;6;6;Absent;No;CR;592
8;580;3;3;Absent;No;CR;478
8;581;18;18;Absent;No;CR;808
8;582;6;6;Absent;No;CR;2305
8;583;18;18;Present;No;H;600
8;584;6;6;Absent;No;CR;1481
8;585;3;3;Present;No;H;517
8;586;6;6;Present;No;H;513
8;587;12;12;Absent;No;CR;545
8;588;18;18;Present;No;H;448
8;589;6;6;Present;No;H;577
8;590;18;18;Present;No;H;536
8;591;3;3;Present;No;H;452
8;592;12;12;Present;No;H;1672
8;593;18;18;Present;No;H;408
8;594;12;12;Present;No;H;545
8;595;6;6;Absent;No;CR;489
8;596;3;3;Absent;No;CR;1613
8;597;6;6;Present;Yes;M;2320
8;598;12;12;Absent;No;CR;1592
8;599;12;12;Absent;No;CR;721
8;600;18;18;Absent;No;CR;2312
8;1;3;3;Present;No;H;453
8;2;3;3;Present;No;H;375
8;3;12;12;Absent;No;CR;606
8;4;12;12;Absent;No;CR;583
8;5;3;3;Absent;No;CR;496
8;6;6;6;Absent;No;CR;621
8;7;12;12;Absent;No;CR;620
8;8;12;12;Present;No;H;709
8;9;12;12;Present;No;H;478
8;10;18;18;Present;Yes;M;623
8;11;3;3;Absent;No;CR;686
8;12;12;12;Present;No;H;581
8;13;12;12;Present;Yes;M;1485
8;14;6;6;Absent;No;CR;972
8;15;18;18;Absent;No;CR;1318
8;16;12;12;Present;No;H;852
8;17;12;12;Absent;No;CR;973
8;18;3;3;Absent;No;CR;496
8;19;3;3;Present;No;H;591
8;20;18;18;Present;No;H;670
8;21;18;18;Absent;No;CR;1068
8;22;12;12;Absent;No;CR;1019
8;23;6;6;Absent;No;CR;595
8;24;18;18;Absent;No;CR;1997
8;25;6;6;Absent;No;CR;1092
8;26;6;6;Present;No;H;514
8;27;18;18;Absent;No;CR;2068
8;28;3;3;Present;No;H;431
8;29;18;18;Absent;No;CR;700
8;30;3;3;Present;No;H;495
8;31;18;18;Present;No;H;531
8;32;6;6;Absent;No;CR;626
8;33;18;18;Present;No;H;1131
8;34;18;18;Absent;No;CR;1195
8;35;6;6;Absent;No;CR;1131
8;36;6;6;Absent;No;CR;610
8;37;12;12;Present;No;H;522
8;38;18;18;Absent;No;CR;1074
8;39;12;12;Present;No;H;691
8;40;6;6;Absent;No;CR;714
8;41;3;3;Present;No;H;542
8;42;6;6;Present;No;H;386
8;43;12;12;Present;Yes;M;834
8;44;12;12;Absent;No;CR;1488
8;45;6;6;Absent;No;CR;650
8;46;3;3;Present;No;H;1038
8;47;3;3;Present;No;H;398
8;48;3;3;Absent;Yes;FA;1334
8;49;18;18;Present;No;H;583
8;50;12;12;Absent;No;CR;961
8;51;12;12;Present;No;H;586
8;52;6;6;Present;No;H;393
8;53;18;18;Absent;No;CR;1369
8;54;18;18;Present;No;H;584
8;55;6;6;Present;No;H;1401
8;56;3;3;Absent;No;CR;526
8;57;18;18;Present;No;H;680
8;58;3;3;Present;No;H;382
8;59;12;12;Present;Yes;M;833
8;60;6;6;Absent;No;CR;737
8;61;12;12;Absent;No;CR;1249
8;62;6;6;Present;No;H;633
8;63;3;3;Present;No;H;438
8;64;12;12;Absent;No;CR;849
8;65;18;18;Absent;No;CR;1000
8;66;18;18;Present;No;H;729
8;67;6;6;Present;No;H;1056
8;68;18;18;Present;No;H;888
8;69;12;12;Absent;No;CR;937
8;70;6;6;Present;No;H;761
8;71;18;18;Absent;No;CR;937
8;72;6;6;Present;No;H;482
8;73;12;12;Absent;No;CR;969
8;74;6;6;Present;No;H;498
8;75;12;12;Present;No;H;705
8;76;12;12;Present;No;H;433
8;77;12;12;Absent;No;CR;745
8;78;3;3;Absent;No;CR;534
8;79;18;18;Present;No;H;920
8;80;18;18;Absent;No;CR;1256
8;81;3;3;Present;No;H;430
8;82;6;6;Present;No;H;570
8;83;3;3;Present;No;H;478
8;84;12;12;Absent;No;CR;601
8;85;3;3;Absent;No;CR;797
8;86;3;3;Present;No;H;3270
8;87;12;12;Absent;No;CR;1009
8;88;3;3;Present;No;H;430
8;89;12;12;Absent;No;CR;793
8;90;12;12;Present;No;H;505
8;91;3;3;Present;No;H;501
8;92;6;6;Absent;No;CR;681
8;93;3;3;Present;No;H;942
8;94;18;18;Present;No;H;425
8;95;3;3;Absent;No;CR;2540
8;96;6;6;Absent;No;CR;834
8;97;6;6;Absent;No;CR;601
8;98;6;6;Present;No;H;505
8;99;6;6;Present;No;H;370
8;100;12;12;Present;No;H;648
8;101;18;18;Present;No;H;897
8;102;6;6;Absent;No;CR;602
8;103;3;3;Present;No;H;430
8;104;12;12;Present;No;H;442
8;105;18;18;Present;No;H;416
8;106;3;3;Absent;No;CR;3492
8;107;3;3;Present;No;H;358
8;108;12;12;Absent;No;CR;777
8;109;3;3;Present;No;H;510
8;110;18;18;Present;No;H;936
8;111;18;18;Present;No;H;385
8;112;3;3;Absent;No;CR;502
8;113;18;18;Absent;No;CR;801
8;114;6;6;Present;No;H;545
8;115;3;3;Present;No;H;926
8;116;6;6;Absent;No;CR;2098
8;117;12;12;Absent;No;CR;711
8;118;18;18;Absent;No;CR;680
8;119;3;3;Absent;No;CR;589
8;120;18;18;Absent;No;CR;1009
8;121;3;3;Present;No;H;2541
8;122;6;6;Present;No;H;377
8;123;18;18;Absent;No;CR;1089
8;124;12;12;Absent;No;CR;2489
8;125;18;18;Absent;No;CR;696
8;126;12;12;Present;No;H;1847
8;127;6;6;Absent;No;CR;665
8;128;12;12;Present;No;H;1033
8;129;6;6;Absent;No;CR;2050
8;130;3;3;Absent;No;CR;1373
8;131;3;3;Absent;No;CR;1406
8;132;12;12;Present;No;H;1129
8;133;6;6;Present;No;H;498
8;134;12;12;Present;No;H;473
8;135;6;6;Present;No;H;458
8;136;18;18;Present;No;H;977
8;137;18;18;Absent;No;CR;1385
8;138;12;12;Absent;No;CR;912
8;139;6;6;Absent;No;CR;2442
8;140;3;3;Present;No;H;366
8;141;12;12;Absent;No;CR;937
8;142;6;6;Present;No;H;482
8;143;18;18;Present;No;H;633
8;144;6;6;Present;No;H;394
8;145;6;6;Absent;No;CR;866
8;146;18;18;Present;No;H;441
8;147;6;6;Absent;No;CR;793
8;148;6;6;Present;No;H;1898
8;149;18;18;Present;No;H;944
8;150;12;12;Present;No;H;647
8;151;6;6;Present;No;H;465
8;152;6;6;Absent;No;CR;842
8;153;18;18;Absent;No;CR;752
8;154;6;6;Absent;No;CR;761
8;155;12;12;Absent;No;CR;2721
8;156;18;18;Present;No;H;560
8;157;12;12;Present;No;H;464
8;158;12;12;Present;No;H;1025
8;159;18;18;Absent;No;CR;1993
8;160;3;3;Present;No;H;510
8;161;3;3;Present;No;H;981
8;162;6;6;Absent;No;CR;1689
8;163;18;18;Absent;No;CR;1024
8;164;18;18;Absent;No;CR;3145
8;165;6;6;Absent;No;CR;617
8;166;12;12;Absent;No;CR;569
8;167;3;3;Absent;No;CR;534
8;168;12;12;Absent;No;CR;641
8;169;18;18;Absent;No;CR;664
8;170;6;6;Present;No;H;2569
8;171;3;3;Present;No;H;374
8;172;12;12;Absent;No;CR;1881
8;173;12;12;Absent;No;CR;1647
8;174;6;6;Present;No;H;425
8;175;6;6;Absent;No;CR;761
8;176;3;3;Present;No;H;430
8;177;3;3;Absent;No;CR;533
8;178;6;6;Present;No;H;449
8;179;12;12;Absent;No;CR;785
8;180;18;18;Absent;No;CR;1024
8;181;12;12;Absent;No;CR;577
8;182;12;12;Absent;No;CR;729
8;183;3;3;Present;No;H;550
8;184;18;18;Absent;Yes;FA;447
8;185;6;6;Present;No;H;576
8;186;12;12;Present;No;H;489
8;187;18;18;Absent;No;CR;1704
8;188;12;12;Absent;No;CR;649
8;189;3;3;Present;No;H;462
8;190;3;3;Absent;No;CR;598
8;191;12;12;Absent;No;CR;928
8;192;12;12;Absent;No;CR;840
8;193;3;3;Present;No;H;414
8;194;6;6;Present;No;H;681
8;195;6;6;Present;No;H;393
8;196;3;3;Absent;No;CR;1661
8;197;3;3;Present;No;H;630
8;198;6;6;Absent;No;CR;5249
8;199;3;3;Absent;No;CR;566
8;200;6;6;Present;No;H;650
8;201;18;18;Present;No;H;625
8;202;3;3;Absent;Yes;FA;1190
8;203;6;6;Absent;No;CR;665
8;204;6;6;Present;No;H;394
8;205;18;18;Present;No;H;457
8;206;6;6;Absent;No;CR;633
8;207;6;6;Present;No;H;665
8;208;6;6;Present;No;H;969
8;209;6;6;Present;No;H;1746
8;210;18;18;Absent;No;CR;968
8;211;6;6;Present;No;H;858
8;212;6;6;Present;No;H;433
8;213;18;18;Present;No;H;519
8;214;6;6;Absent;No;CR;1946
8;215;3;3;Absent;No;CR;550
8;216;3;3;Absent;No;CR;869
8;217;18;18;Present;No;H;544
8;218;12;12;Absent;No;CR;777
8;219;18;18;Present;No;H;512
8;220;3;3;Present;No;H;677
8;221;12;12;Absent;No;CR;1786
8;222;3;3;Absent;No;CR;1205
8;223;3;3;Absent;No;CR;702
8;224;3;3;Absent;No;CR;510
8;225;18;18;Present;No;H;720
8;226;12;12;Present;No;H;609
8;227;6;6;Absent;No;CR;609
8;228;12;12;Present;No;H;1249
8;229;6;6;Absent;No;CR;658
8;230;6;6;Present;No;H;505
8;231;3;3;Present;No;H;398
8;232;18;18;Present;No;H;713
8;233;6;6;Absent;No;CR;3145
8;234;3;3;Absent;No;CR;436
8;235;12;12;Present;No;H;456
8;236;6;6;Present;No;H;3257
8;237;3;3;Present;No;H;438
8;238;6;6;Present;No;H;570
8;239;18;18;Absent;No;CR;1136
8;240;18;18;Absent;No;CR;776
8;241;3;3;Present;No;H;422
8;242;6;6;Absent;Yes;FA;514
8;243;18;18;Absent;No;CR;800
8;244;3;3;Present;No;H;557
8;245;6;6;Absent;No;CR;1401
8;246;12;12;Present;No;H;1033
8;247;18;18;Absent;No;CR;984
8;248;12;12;Absent;No;CR;2689
8;249;6;6;Present;No;H;601
8;250;12;12;Present;No;H;393
8;251;6;6;Absent;No;CR;554
8;252;3;3;Absent;No;CR;1014
8;253;3;3;Absent;No;CR;518
8;254;6;6;Absent;No;CR;3617
8;255;18;18;Present;No;H;679
8;256;6;6;Present;No;H;449
8;257;6;6;Present;No;H;466
8;258;3;3;Present;No;H;1926
8;259;6;6;Absent;No;CR;3417
8;260;6;6;Present;No;H;473
8;261;12;12;Absent;No;CR;697
8;262;3;3;Present;No;H;590
8;263;3;3;Present;No;H;446
8;264;12;12;Absent;No;CR;2377
8;265;12;12;Absent;No;CR;817
8;266;12;12;Absent;No;CR;5240
8;267;3;3;Absent;No;CR;515
8;268;18;18;Present;No;H;545
8;269;18;18;Absent;No;CR;864
8;270;3;3;Present;No;H;358
8;271;12;12;Present;No;H;337
8;272;3;3;Present;No;H;526
8;273;6;6;Absent;No;CR;633
8;274;3;3;Present;Yes;M;1374
8;275;3;3;Absent;No;CR;517
8;276;12;12;Present;No;H;457
8;277;3;3;Present;No;H;534
8;278;3;3;Absent;No;CR;742
8;279;12;12;Absent;No;CR;1152
8;280;3;3;Present;No;H;1030
8;281;3;3;Present;No;H;470
8;282;18;18;Present;No;H;1048
8;283;3;3;Absent;No;CR;1669
8;284;18;18;Absent;No;CR;800
8;285;12;12;Absent;No;CR;840
8;286;12;12;Absent;No;CR;777
8;287;6;6;Absent;No;CR;721
8;288;12;12;Present;No;H;4176
8;289;12;12;Absent;No;CR;769
8;290;12;12;Absent;No;CR;712
8;291;18;18;Present;No;H;1040
8;292;18;18;Present;No;H;873
8;293;3;3;Absent;No;CR;1094
8;294;18;18;Present;No;H;608
8;295;3;3;Present;No;H;3197
8;296;3;3;Present;Yes;M;574
8;297;6;6;Present;No;H;570
8;298;12;12;Present;No;H;809
8;299;18;18;Present;No;H;1489
8;300;3;3;Absent;No;CR;3334
8;301;6;6;Absent;No;CR;594
8;302;18;18;Present;No;H;505
8;303;6;6;Present;No;H;633
8;304;6;6;Absent;No;CR;1842
8;305;6;6;Absent;No;CR;2706
8;306;6;6;Present;No;H;425
8;307;12;12;Present;No;H;457
8;308;18;18;Absent;No;CR;776
8;309;6;6;Absent;No;CR;705
8;310;3;3;Present;No;H;2173
8;311;6;6;Present;No;H;385
8;312;6;6;Present;No;H;809
8;313;3;3;Present;No;H;438
8;314;12;12;Present;No;H;665
8;315;3;3;Absent;No;CR;630
8;316;3;3;Absent;No;CR;589
8;317;6;6;Absent;No;CR;577
8;318;18;18;Present;No;H;921
8;319;3;3;Present;No;H;406
8;320;18;18;Absent;No;CR;1289
8;321;18;18;Present;Yes;M;888
8;322;3;3;Present;No;H;374
8;323;18;18;Present;No;H;625
8;324;6;6;Absent;No;CR;609
8;325;3;3;Absent;No;CR;622
8;326;6;6;Absent;No;CR;665
8;327;18;18;Absent;No;CR;809
8;328;18;18;Present;No;H;832
8;329;6;6;Present;No;H;522
8;330;18;18;Present;No;H;376
8;331;6;6;Absent;No;CR;569
8;332;12;12;Present;No;H;712
8;333;3;3;Absent;No;CR;566
8;334;12;12;Absent;No;CR;935
8;335;12;12;Absent;No;CR;929
8;336;6;6;Present;No;H;720
8;337;6;6;Present;No;H;577
8;338;18;18;Absent;No;CR;856
8;339;6;6;Absent;No;CR;586
8;340;6;6;Present;No;H;562
8;341;3;3;Absent;No;CR;622
8;342;18;18;Absent;No;CR;1352
8;343;12;12;Absent;No;CR;625
8;344;18;18;Absent;No;CR;1808
8;345;6;6;Absent;No;CR;609
8;346;12;12;Present;No;H;513
8;347;12;12;Present;No;H;673
8;348;18;18;Absent;No;CR;889
8;349;18;18;Absent;Yes;FA;849
8;350;6;6;Present;No;H;738
8;351;18;18;Absent;No;CR;968
8;352;18;18;Present;No;H;512
8;353;12;12;Absent;No;CR;807
8;354;18;18;Present;Yes;M;737
8;355;6;6;Present;No;H;442
8;356;6;6;Absent;No;CR;665
8;357;6;6;Present;No;H;554
8;358;12;12;Present;No;H;321
8;359;6;6;Present;No;H;562
8;360;18;18;Absent;No;CR;791
8;361;12;12;Absent;No;CR;704
8;362;18;18;Present;Yes;M;592
8;363;18;18;Absent;No;CR;1017
8;364;6;6;Absent;No;CR;769
8;365;12;12;Present;No;H;1593
8;366;12;12;Absent;No;CR;3975
8;367;18;18;Absent;No;CR;935
8;368;12;12;Present;No;H;449
8;369;18;18;Present;No;H;448
8;370;3;3;Absent;No;CR;590
8;371;18;18;Absent;No;CR;896
8;372;3;3;Present;No;H;2573
8;373;12;12;Absent;No;CR;800
8;374;6;6;Absent;No;CR;810
8;375;18;18;Present;No;H;496
8;376;3;3;Absent;No;CR;1174
8;377;3;3;Absent;No;CR;1134
8;378;6;6;Absent;No;CR;850
8;379;6;6;Absent;No;CR;2289
8;380;3;3;Present;No;H;437
8;381;18;18;Absent;No;CR;1129
8;382;12;12;Present;No;H;833
8;383;12;12;Present;No;H;3953
8;384;18;18;Present;No;H;728
8;385;12;12;Present;No;H;536
8;386;3;3;Present;No;H;629
8;387;3;3;Absent;No;CR;2550
8;388;12;12;Present;No;H;425
8;389;3;3;Present;No;H;358
8;390;12;12;Present;No;H;617
8;391;6;6;Absent;No;CR;569
8;392;6;6;Absent;No;CR;1065
8;393;18;18;Absent;No;CR;2128
8;394;3;3;Absent;No;CR;2797
8;395;12;12;Present;No;H;465
8;396;3;3;Present;No;H;541
8;397;18;18;Absent;No;CR;4360
8;398;12;12;Absent;No;CR;4049
8;399;3;3;Present;No;H;453
8;400;6;6;Present;No;H;337
8;401;6;6;Present;No;H;593
8;402;12;12;Present;No;H;2264
8;403;12;12;Absent;No;CR;649
8;404;18;18;Absent;No;CR;633
8;405;3;3;Present;No;H;550
8;406;6;6;Present;No;H;2562
8;407;6;6;Absent;No;CR;706
8;408;3;3;Present;No;H;4830
8;409;12;12;Absent;Yes;FA;0
8;410;6;6;Present;No;H;427
8;411;6;6;Absent;No;CR;586
8;412;6;6;Present;No;H;370
8;413;3;3;Absent;No;CR;1278
8;414;6;6;Present;No;H;1049
